skill_id,skills,count,title
4025,Jewish Studies,6,Data Scientist at Two Sigma
4026,Machine Learning,7,Data Scientist
4027,Data Analysis,8,Data Scientist
4028,Data Mining,6,Data Scientist
4029,Business Intelligence,12,Data Scientist
4030,Testing,1,Data Scientist
4031,Python,2,Data Scientist
4032,R,7,Data Scientist
4033,Cognos,6,Data Scientist
4034,MySQL,15,Data Scientist
4035,HTML,27,Data Scientist
4036,PHP,23,Data Scientist
4037,JavaScript,38,Data Scientist
4038,C++,31,Data Scientist
4039,C,15,Data Scientist
4040,Tableau,1,Data Scientist
4041,AngularJS,0,Data Scientist
4042,Photoshop,4,Data Scientist
4043,Java,7,Data Scientist
4044,Node.js,0,Data Scientist
4045,Team Management,6,Data Scientist
4046,Data Science,0,Data Scientist
4047,Data Analysis,39,Data Scientist at Facebook
4048,Python,4,Data Scientist at Facebook
4049,SQL,6,Data Scientist at Facebook
4050,Data Visualization,0,Data Scientist at Facebook
4051,Product Management,31,Data Scientist at Facebook
4052,Management Consulting,40,Data Scientist at Facebook
4053,Business Analysis,29,Data Scientist at Facebook
4054,Project Management,28,Data Scientist at Facebook
4055,Strategy,14,Data Scientist at Facebook
4056,Business Development,14,Data Scientist at Facebook
4057,pandas,0,Data Scientist at Facebook
4058,Jupyter,0,Data Scientist at Facebook
4059,seaborn,0,Data Scientist at Facebook
4060,Leadership,16,Data Scientist at Facebook
4061,Scikit-Learn,0,Data Scientist at Facebook
4062,Matplotlib,0,Data Scientist at Facebook
4063,NumPy,0,Data Scientist at Facebook
4064,R,10,Data Scientist at Airbnb
4065,Statistics,9,Data Scientist at Airbnb
4066,Stata,9,Data Scientist at Airbnb
4067,Economics,7,Data Scientist at Airbnb
4068,Econometrics,6,Data Scientist at Airbnb
4069,Data Visualization,0,Data Scientist at Airbnb
4070,ArcGIS,4,Data Scientist at Airbnb
4071,ggplot2,1,Data Scientist at Airbnb
4072,Microsoft Excel,1,Data Scientist at Airbnb
4073,Statistical Programming,0,Data Scientist at Airbnb
4074,Python,31,Data Scientist at Amazon
4075,Machine Learning,11,Data Scientist at Amazon
4076,Data Analysis,31,Data Scientist at Amazon
4077,Econometrics,6,Data Scientist at Amazon
4078,Product Management,10,Data Scientist at Amazon
4079,Product Marketing,6,Data Scientist at Amazon
4080,Entrepreneurship,8,Data Scientist at Amazon
4081,Strategy,8,Data Scientist at Amazon
4082,Business Analysis,8,Data Scientist at Amazon
4083,Analytics,6,Data Scientist at Amazon
4084,Analytical Skills,8,Data Scientist at Amazon
4085,Research,6,Data Scientist at Amazon
4086,Market Research,10,Data Scientist at Amazon
4087,Business Strategy,7,Data Scientist at Amazon
4088,Business Development,5,Data Scientist at Amazon
4089,Analysis,6,Data Scientist at Amazon
4090,Project Management,6,Data Scientist at Amazon
4091,Management Consulting,4,Data Scientist at Amazon
4092,Financial Analysis,6,Data Scientist at Amazon
4093,Financial Modeling,3,Data Scientist at Amazon
4094,Start-ups,5,Data Scientist at Amazon
4095,Consulting,1,Data Scientist at Amazon
4096,SQL,11,Data Scientist at Amazon
4097,R,2,Data Scientist at Amazon
4098,Stata,5,Data Scientist at Amazon
4099,Google Analytics,1,Data Scientist at Amazon
4100,Microsoft Office,6,Data Scientist at Amazon
4101,Management,6,Data Scientist at Amazon
4102,Leadership,5,Data Scientist at Amazon
4103,Cross-functional Team Leadership,1,Data Scientist at Amazon
4104,Data Analytics,8,Data Scientist at Amazon
4105,Data Analysis,40,Senior Data Analyst at Netflix
4106,SQL,38,Senior Data Analyst at Netflix
4107,Business Analysis,33,Senior Data Analyst at Netflix
4108,Data Modeling,12,Senior Data Analyst at Netflix
4109,Project Management,8,Senior Data Analyst at Netflix
4110,Financial Analysis,7,Senior Data Analyst at Netflix
4111,Data Visualization,1,Senior Data Analyst at Netflix
4112,E-commerce,1,Senior Data Analyst at Netflix
4113,R,24,Senior Data Analyst at Netflix
4114,Python,9,Senior Data Analyst at Netflix
4115,Tableau,5,Senior Data Analyst at Netflix
4116,HiveQL,4,Senior Data Analyst at Netflix
4117,Hadoop,4,Senior Data Analyst at Netflix
4118,Pig,0,Senior Data Analyst at Netflix
4119,BI Reporting Tools,5,Senior Data Analyst at Netflix
4120,Scalding,0,Senior Data Analyst at Netflix
4121,Statistics,7,Data Scientist at JPMorgan Chase
4122,Research,6,Data Scientist at JPMorgan Chase
4123,Qualitative Research,6,Data Scientist at JPMorgan Chase
4124,SAS Programming,4,Data Scientist at JPMorgan Chase
4125,Data Analysis,1,Data Scientist at JPMorgan Chase
4126,Analysis,1,Data Scientist at JPMorgan Chase
4127,Economics,0,Data Scientist at JPMorgan Chase
4128,Econometrics,0,Data Scientist at JPMorgan Chase
4129,Statistical Modeling,0,Data Scientist at JPMorgan Chase
4130,Machine Learning,0,Data Scientist at JPMorgan Chase
4131,Microsoft Excel,6,Data Scientist at JPMorgan Chase
4132,Microsoft Office,5,Data Scientist at JPMorgan Chase
4133,PowerPoint,4,Data Scientist at JPMorgan Chase
4134,Matlab,4,Data Scientist at JPMorgan Chase
4135,Microsoft Word,4,Data Scientist at JPMorgan Chase
4136,Stata,1,Data Scientist at JPMorgan Chase
4137,SAS,0,Data Scientist at JPMorgan Chase
4138,Python,0,Data Scientist at JPMorgan Chase
4139,SQL,0,Data Scientist at JPMorgan Chase
4140,TensorFlow,0,Data Scientist at JPMorgan Chase
4141,Keras,0,Data Scientist at JPMorgan Chase
4142,Management,1,Data Scientist at JPMorgan Chase
4143,scikit-learn,0,Data Scientist at JPMorgan Chase
4144,Deep Learning,0,Data Scientist at JPMorgan Chase
4145,R,4,Data Scientist at SeatGeek
4146,Julia,4,Data Scientist at SeatGeek
4147,PowerPoint,4,Data Scientist at SeatGeek
